スプレー菊(黄),40255,せり・入札,3520,440,2260,340,0,480,200108
スプレー菊(黄),0,相対,36735,4080,21190,4080,4260,3125,200108
スプレー菊(ピ),54135,せり・入札,7890,0,6140,480,100,1170,200108
スプレー菊(ピ),0,相対,46245,5770,25665,4430,4300,6080,200108
小菊(白),36260,せり・入札,4050,200,3600,0,250,0,200108
小菊(白),0,相対,32210,7060,23500,250,1000,400,200108
小菊(黄),63055,せり・入札,5725,600,3625,1300,0,200,200108
小菊(黄),0,相対,57330,12040,33700,7340,2850,1400,200108
小菊(赤),52700,せり・入札,2640,0,2400,0,0,240,200108
小菊(赤),0,相対,50060,2400,37510,5850,3900,400,200108
カーネーション(白),39153,せり・入札,150,0,100,0,0,50,200108
カーネーション(白),0,相対,38903,3450,30358,450,1525,3120,200108
カーネーション(白),0,第三者等,100,0,0,0,0,100,200108
カーネーション(赤),48253,せり・入札,13200,1950,5560,1250,2430,2010,200108
カーネーション(赤),0,相対,35053,4840,17433,4400,6470,1910,200108
カーネーション(ピ),62683,せり・入札,12155,150,7775,1250,1970,1010,200108
カーネーション(ピ),0,相対,50528,6538,31640,3950,3120,5280,200108
スプレーカーネ(ピ),53360,せり・入札,2785,300,1285,700,200,300,200108
スプレーカーネ(ピ),0,相対,50575,2795,36860,4000,4050,2870,200108
スプレーカーネ(複),45260,せり・入札,6880,850,3180,2100,0,750,200108
スプレーカーネ(複),0,相対,38380,2650,28110,2900,3100,1620,200108
バラ(白),37900,せり・入札,2092,50,1010,330,300,402,200108
バラ(白),0,相対,35653,1610,24143,935,710,8255,200108
バラ(白),0,第三者等,155,0,0,0,0,155,200108
バラ(黄),25102,せり・入札,1160,0,480,100,90,490,200108
バラ(黄),0,相対,23882,758,13305,1270,5480,3069,200108
バラ(黄),0,第三者等,60,0,0,0,0,60,200108
バラ(赤),48616,せり・入札,4165,60,2445,180,570,910,200108
バラ(赤),0,相対,44421,2580,25181,2230,6355,8075,200108
バラ(赤),0,第三者等,30,0,0,0,0,30,200108
バラ(ピ),81972,せり・入札,9139,250,3748,1280,2045,1816,200108
バラ(ピ),0,相対,72833,3030,45142,5245,5470,13946,200108
スプレーバラ,66946,せり・入札,11135,1375,4645,455,1220,3440,200108
スプレーバラ,0,相対,55791,2970,34960,2840,3225,11796,200108
スプレーバラ,0,第三者等,20,0,0,0,0,20,200108
鉄砲ゆり,6580,せり・入札,130,0,130,0,0,0,200108
鉄砲ゆり,0,相対,6450,710,3920,0,400,1420,200108
すかしゆり,12419,せり・入札,3120,450,2670,0,0,0,200108
すかしゆり,0,相対,9299,1130,7829,0,310,30,200108
ハイブリッド,54451,せり・入札,6039,425,4170,150,739,555,200108
ハイブリッド,0,相対,48012,5467,26190,3000,2415,10940,200108
ハイブリッド,0,第三者等,400,0,0,0,0,400,200108
ストック(白),21865,せり・入札,3430,50,2430,650,300,0,200108
ストック(白),0,相対,18435,3400,11380,910,1400,1345,200108
ストック(ピ),22195,せり・入札,5080,250,3560,670,300,300,200108
ストック(ピ),0,相対,17115,2250,10855,1355,1915,740,200108
シニュアータ系,106150,せり・入札,5940,300,4650,0,350,640,200108
シニュアータ系,0,相対,100210,10200,67150,5900,10450,6510,200108
フリージア(白),5650,せり・入札,1300,0,1050,50,0,200,200108
フリージア(白),0,相対,4350,300,2700,450,200,700,200108
フリージア(黄),27610,せり・入札,8180,1100,5080,200,200,1600,200108
フリージア(黄),0,相対,19430,2500,10880,1650,1600,2800,200108
カトレア,6693,せり・入札,856,80,776,0,0,0,200108
カトレア,0,相対,5837,980,2440,900,970,547,200108
デンファレ,84435,せり・入札,27900,2680,17665,3280,2110,2165,200108
デンファレ,0,相対,56505,3520,37285,5040,7170,3490,200108
デンファレ,0,第三者等,30,0,0,0,0,30,200108
宿根かすみ草,97120,せり・入札,7184,280,6024,170,370,340,200108
宿根かすみ草,0,相対,89936,10760,61045,4541,5090,8500,200108
アイリス,9680,せり・入札,3340,800,1450,460,600,30,200108
アイリス,0,相対,6340,950,3490,500,300,1100,200108
アルストロメリア,71245,せり・入札,11280,1000,3560,1830,230,4660,200108
アルストロメリア,0,相対,59965,5570,34430,4460,3490,12015,200108
ガーベラ,199552,せり・入札,42220,6420,19150,9630,1460,5560,200108
ガーベラ,0,相対,157232,11147,91805,12370,19830,22080,200108
ガーベラ,0,第三者等,100,0,0,0,0,100,200108
水仙,53180,せり・入札,22130,750,12550,4450,860,3520,200108
水仙,0,相対,31050,4450,20960,780,3060,1800,200108
スイトピー,252149,せり・入札,28905,3920,14450,6400,2215,1920,200108
スイトピー,0,相対,223244,15330,137264,18070,27100,25480,200108
チューリップ,96315,せり・入札,10500,2250,6750,1100,100,300,200108
チューリップ,0,相対,85515,5400,54135,5330,10860,9790,200108
チューリップ,0,第三者等,300,0,0,0,0,300,200108
その他の切花,1196871,せり・入札,197299,15476,122954,17605,13960,27304,200108
その他の切花,0,相対,998702,72563,669939,52088,70962,133150,200108
その他の切花,0,第三者等,870,0,0,0,0,870,200108
フェニックス,32700,せり・入札,1400,0,1000,0,400,0,200108
フェニックス,0,相対,31300,5000,19300,1300,1650,4050,200108
レザーファン,60734,せり・入札,3980,0,2560,0,0,1420,200108
レザーファン,0,相対,56754,4000,31574,0,11100,10080,200108
その他の切葉,225169,せり・入札,46974,3935,21481,6380,6250,8928,200108
その他の切葉,0,相対,177735,10864,118457,10044,12455,25915,200108
その他の切葉,0,第三者等,460,0,0,0,0,460,200108
こでまり,8120,せり・入札,380,0,0,380,0,0,200108
こでまり,0,相対,7740,450,4190,1770,0,1330,200108
桜,13728,せり・入札,1773,155,1288,81,105,144,200108
桜,0,相対,11955,515,9426,379,400,1235,200108
その他の切枝,135712,せり・入札,22399,1592,13643,1810,1351,4003,200108
その他の切枝,0,相対,112972,8468,73868,8487,6439,15710,200108
その他の切枝,0,第三者等,341,0,0,0,0,341,200108
ファレノプシス,179,せり・入札,99,0,19,33,35,12,200108
ファレノプシス,0,相対,80,0,7,7,44,22,200108
その他の鉢物,48,せり・入札,48,0,48,0,0,0,200108
その他の苗物,360,せり・入札,360,0,360,0,0,0,200108
その他の花き,121,せり・入札,10,0,10,0,0,0,200108
その他の花き,0,相対,111,0,100,5,6,0,200108
オブコニカ,1250,せり・入札,940,148,426,0,0,366,200109
オブコニカ,0,相対,310,32,266,0,0,12,200109
ジュリアン,12440,せり・入札,8408,0,452,0,0,7956,200109
ジュリアン,0,相対,4032,0,2386,0,0,1646,200109
ポリアンタ,3207,せり・入札,2474,138,854,0,0,1482,200109
ポリアンタ,0,相対,733,0,654,0,0,79,200109
エラチオールベゴニア,1787,せり・入札,1216,29,707,0,0,480,200109
エラチオールベゴニア,0,相対,571,105,386,0,0,80,200109
